ID,x,y,Class_ID,Class,Description
28045,678915,4762735,3,Class_4,Grass
28046,678925,4762735,0,Class_1,Parking/road/pavement
28047,678935,4762735,0,Class_1,Parking/road/pavement
28048,678945,4762735,3,Class_4,Grass
28049,678955,4762735,3,Class_4,Grass
28050,678965,4762735,3,Class_4,Grass
28051,678975,4762735,3,Class_4,Grass
28052,678985,4762735,3,Class_4,Grass
28053,678995,4762735,3,Class_4,Grass
28054,679005,4762735,3,Class_4,Grass
28055,679015,4762735,3,Class_4,Grass
28056,679025,4762735,3,Class_4,Grass
28057,679035,4762735,3,Class_4,Grass
28058,679045,4762735,2,Class_3,Tree/bushes
28059,679055,4762735,2,Class_3,Tree/bushes
28060,679065,4762735,3,Class_4,Grass
28061,679075,4762735,1,Class_2,Building
28062,679085,4762735,1,Class_2,Building
28063,679095,4762735,1,Class_2,Building
28064,679105,4762735,1,Class_2,Building
28065,679115,4762735,1,Class_2,Building
28066,679125,4762735,1,Class_2,Building
28067,679135,4762735,1,Class_2,Building
28068,679145,4762735,1,Class_2,Building
28069,679155,4762735,1,Class_2,Building
28070,679165,4762735,1,Class_2,Building
28071,679175,4762735,0,Class_1,Parking/road/pavement
28072,679185,4762735,0,Class_1,Parking/road/pavement
28073,679195,4762735,0,Class_1,Parking/road/pavement
28074,679205,4762735,0,Class_1,Parking/road/pavement
28075,679215,4762735,0,Class_1,Parking/road/pavement
28076,679225,4762735,0,Class_1,Parking/road/pavement
28077,679235,4762735,0,Class_1,Parking/road/pavement
28078,679245,4762735,1,Class_2,Building
28079,679255,4762735,1,Class_2,Building
28080,679265,4762735,1,Class_2,Building
28081,679275,4762735,0,Class_1,Parking/road/pavement
28082,679285,4762735,0,Class_1,Parking/road/pavement
28083,679295,4762735,1,Class_2,Building
28084,679305,4762735,1,Class_2,Building
28085,679315,4762735,1,Class_2,Building
28086,679325,4762735,1,Class_2,Building
28087,679335,4762735,1,Class_2,Building
28088,679345,4762735,1,Class_2,Building
28089,679355,4762735,1,Class_2,Building
28090,679365,4762735,1,Class_2,Building
28091,679375,4762735,1,Class_2,Building
28092,679385,4762735,1,Class_2,Building
28093,679395,4762735,1,Class_2,Building
28094,679405,4762735,1,Class_2,Building
28095,679415,4762735,0,Class_1,Parking/road/pavement
28096,679425,4762735,3,Class_4,Grass
28097,679435,4762735,3,Class_4,Grass
28098,679445,4762735,0,Class_1,Parking/road/pavement
28099,679455,4762735,0,Class_1,Parking/road/pavement
28100,679465,4762735,2,Class_3,Tree/bushes
28101,679475,4762735,0,Class_1,Parking/road/pavement
28102,679485,4762735,0,Class_1,Parking/road/pavement
28103,679495,4762735,0,Class_1,Parking/road/pavement
28104,679505,4762735,0,Class_1,Parking/road/pavement
28105,679515,4762735,1,Class_2,Building
28106,679525,4762735,3,Class_4,Grass
28107,679535,4762735,3,Class_4,Grass
28108,679545,4762735,3,Class_4,Grass
28109,679555,4762735,1,Class_2,Building
28110,679565,4762735,0,Class_1,Parking/road/pavement
28111,679575,4762735,0,Class_1,Parking/road/pavement
28112,679585,4762735,3,Class_4,Grass
28113,679595,4762735,3,Class_4,Grass
28114,679605,4762735,3,Class_4,Grass
28115,679615,4762735,3,Class_4,Grass
28116,679625,4762735,3,Class_4,Grass
28117,679635,4762735,3,Class_4,Grass
28118,679645,4762735,3,Class_4,Grass
28119,679655,4762735,3,Class_4,Grass
28120,679665,4762735,3,Class_4,Grass
28121,679675,4762735,3,Class_4,Grass
28122,679685,4762735,3,Class_4,Grass
28123,679695,4762735,3,Class_4,Grass
28124,679705,4762735,3,Class_4,Grass
28125,679715,4762735,3,Class_4,Grass
28126,679725,4762735,2,Class_3,Tree/bushes
28127,679735,4762735,1,Class_2,Building
28128,679745,4762735,0,Class_1,Parking/road/pavement
28129,679755,4762735,1,Class_2,Building
28130,679765,4762735,1,Class_2,Building
28131,679775,4762735,1,Class_2,Building
28132,679785,4762735,1,Class_2,Building
28133,679795,4762735,1,Class_2,Building
28134,679805,4762735,3,Class_4,Grass
28135,679815,4762735,3,Class_4,Grass
28136,679825,4762735,3,Class_4,Grass
28137,679835,4762735,3,Class_4,Grass
28138,679845,4762735,3,Class_4,Grass
28139,679855,4762735,3,Class_4,Grass
28140,679865,4762735,3,Class_4,Grass
28141,677775,4762725,0,Class_1,Parking/road/pavement
28142,677785,4762725,1,Class_2,Building
28143,677795,4762725,1,Class_2,Building
28144,677805,4762725,1,Class_2,Building
28145,677815,4762725,1,Class_2,Building
28146,677825,4762725,1,Class_2,Building
28147,677835,4762725,1,Class_2,Building
28148,677845,4762725,1,Class_2,Building
28149,677855,4762725,1,Class_2,Building
28150,677865,4762725,1,Class_2,Building
28151,677875,4762725,1,Class_2,Building
28152,677885,4762725,1,Class_2,Building
28153,677895,4762725,1,Class_2,Building
28154,677905,4762725,1,Class_2,Building
28155,677915,4762725,1,Class_2,Building
28156,677925,4762725,1,Class_2,Building
28157,677935,4762725,1,Class_2,Building
28158,677945,4762725,1,Class_2,Building
28159,677955,4762725,1,Class_2,Building
28160,677965,4762725,3,Class_4,Grass
28161,677975,4762725,1,Class_2,Building
28162,677985,4762725,1,Class_2,Building
28163,677995,4762725,1,Class_2,Building
28164,678005,4762725,1,Class_2,Building
28165,678015,4762725,1,Class_2,Building
28166,678025,4762725,1,Class_2,Building
28167,678035,4762725,1,Class_2,Building
28168,678045,4762725,1,Class_2,Building
28169,678055,4762725,1,Class_2,Building
28170,678065,4762725,1,Class_2,Building
28171,678075,4762725,1,Class_2,Building
28172,678085,4762725,1,Class_2,Building
28173,678095,4762725,1,Class_2,Building
28174,678105,4762725,1,Class_2,Building
28175,678115,4762725,1,Class_2,Building
28176,678125,4762725,3,Class_4,Grass
28177,678135,4762725,0,Class_1,Parking/road/pavement
28178,678145,4762725,1,Class_2,Building
28179,678155,4762725,3,Class_4,Grass
28180,678165,4762725,1,Class_2,Building
28181,678175,4762725,0,Class_1,Parking/road/pavement
28182,678185,4762725,0,Class_1,Parking/road/pavement
28183,678195,4762725,0,Class_1,Parking/road/pavement
28184,678205,4762725,1,Class_2,Building
28185,678215,4762725,1,Class_2,Building
28186,678225,4762725,1,Class_2,Building
28187,678235,4762725,1,Class_2,Building
28188,678245,4762725,2,Class_3,Tree/bushes
28189,678255,4762725,1,Class_2,Building
28190,678265,4762725,1,Class_2,Building
28191,678275,4762725,1,Class_2,Building
28192,678285,4762725,1,Class_2,Building
28193,678295,4762725,0,Class_1,Parking/road/pavement
28194,678305,4762725,0,Class_1,Parking/road/pavement
28195,678315,4762725,0,Class_1,Parking/road/pavement
28196,678325,4762725,0,Class_1,Parking/road/pavement
28197,678335,4762725,1,Class_2,Building
28198,678345,4762725,1,Class_2,Building
28199,678355,4762725,1,Class_2,Building
28200,678365,4762725,0,Class_1,Parking/road/pavement
28201,678375,4762725,1,Class_2,Building
28202,678385,4762725,1,Class_2,Building
28203,678395,4762725,1,Class_2,Building
28204,678405,4762725,0,Class_1,Parking/road/pavement
28205,678415,4762725,1,Class_2,Building
28206,678425,4762725,1,Class_2,Building
28207,678435,4762725,0,Class_1,Parking/road/pavement
28208,678445,4762725,3,Class_4,Grass
28209,678455,4762725,0,Class_1,Parking/road/pavement
28210,678465,4762725,0,Class_1,Parking/road/pavement
28211,678475,4762725,1,Class_2,Building
28212,678485,4762725,1,Class_2,Building
28213,678495,4762725,1,Class_2,Building
28214,678505,4762725,1,Class_2,Building
28215,678515,4762725,1,Class_2,Building
28216,678525,4762725,1,Class_2,Building
28217,678535,4762725,1,Class_2,Building
28218,678545,4762725,1,Class_2,Building
28219,678555,4762725,1,Class_2,Building
28220,678565,4762725,1,Class_2,Building
28221,678575,4762725,3,Class_4,Grass
28222,678585,4762725,3,Class_4,Grass
28223,678595,4762725,3,Class_4,Grass
28224,678605,4762725,3,Class_4,Grass
28225,678615,4762725,3,Class_4,Grass
28226,678625,4762725,2,Class_3,Tree/bushes
28227,678635,4762725,2,Class_3,Tree/bushes
28228,678645,4762725,2,Class_3,Tree/bushes
28229,678655,4762725,2,Class_3,Tree/bushes
28230,678665,4762725,2,Class_3,Tree/bushes
28231,678675,4762725,2,Class_3,Tree/bushes
28232,678685,4762725,2,Class_3,Tree/bushes
28233,678695,4762725,2,Class_3,Tree/bushes
28234,678705,4762725,3,Class_4,Grass
28235,678715,4762725,3,Class_4,Grass
28236,678725,4762725,0,Class_1,Parking/road/pavement
28237,678735,4762725,0,Class_1,Parking/road/pavement
28238,678745,4762725,0,Class_1,Parking/road/pavement
28239,678755,4762725,2,Class_3,Tree/bushes
28240,678765,4762725,3,Class_4,Grass
28241,678775,4762725,3,Class_4,Grass
28242,678785,4762725,2,Class_3,Tree/bushes
28243,678795,4762725,0,Class_1,Parking/road/pavement
28244,678805,4762725,0,Class_1,Parking/road/pavement
28245,678815,4762725,0,Class_1,Parking/road/pavement
28246,678825,4762725,0,Class_1,Parking/road/pavement
28247,678835,4762725,0,Class_1,Parking/road/pavement
28248,678845,4762725,0,Class_1,Parking/road/pavement
28249,678855,4762725,0,Class_1,Parking/road/pavement
28250,678865,4762725,3,Class_4,Grass
28251,678875,4762725,3,Class_4,Grass
28252,678885,4762725,3,Class_4,Grass
28253,678895,4762725,3,Class_4,Grass
28254,678905,4762725,3,Class_4,Grass
28255,678915,4762725,3,Class_4,Grass
28256,678925,4762725,0,Class_1,Parking/road/pavement
28257,678935,4762725,0,Class_1,Parking/road/pavement
28258,678945,4762725,3,Class_4,Grass
28259,678955,4762725,3,Class_4,Grass
28260,678965,4762725,3,Class_4,Grass
28261,678975,4762725,3,Class_4,Grass
28262,678985,4762725,3,Class_4,Grass
28263,678995,4762725,3,Class_4,Grass
28264,679005,4762725,3,Class_4,Grass
28265,679015,4762725,3,Class_4,Grass
28266,679025,4762725,3,Class_4,Grass
28267,679035,4762725,3,Class_4,Grass
28268,679045,4762725,2,Class_3,Tree/bushes
28269,679055,4762725,2,Class_3,Tree/bushes
28270,679065,4762725,3,Class_4,Grass
28271,679075,4762725,1,Class_2,Building
28272,679085,4762725,1,Class_2,Building
28273,679095,4762725,1,Class_2,Building
28274,679105,4762725,1,Class_2,Building
28275,679115,4762725,1,Class_2,Building
28276,679125,4762725,1,Class_2,Building
28277,679135,4762725,1,Class_2,Building
28278,679145,4762725,1,Class_2,Building
28279,679155,4762725,1,Class_2,Building
28280,679165,4762725,1,Class_2,Building
28281,679175,4762725,0,Class_1,Parking/road/pavement
28282,679185,4762725,0,Class_1,Parking/road/pavement
28283,679195,4762725,0,Class_1,Parking/road/pavement
28284,679205,4762725,1,Class_2,Building
28285,679215,4762725,1,Class_2,Building
28286,679225,4762725,0,Class_1,Parking/road/pavement
28287,679235,4762725,0,Class_1,Parking/road/pavement
28288,679245,4762725,2,Class_3,Tree/bushes
28289,679255,4762725,1,Class_2,Building
28290,679265,4762725,0,Class_1,Parking/road/pavement
28291,679275,4762725,0,Class_1,Parking/road/pavement
28292,679285,4762725,0,Class_1,Parking/road/pavement
28293,679295,4762725,1,Class_2,Building
28294,679305,4762725,1,Class_2,Building
28295,679315,4762725,1,Class_2,Building
28296,679325,4762725,1,Class_2,Building
28297,679335,4762725,1,Class_2,Building
28298,679345,4762725,0,Class_1,Parking/road/pavement
28299,679355,4762725,1,Class_2,Building
28300,679365,4762725,1,Class_2,Building
28301,679375,4762725,3,Class_4,Grass
28302,679385,4762725,3,Class_4,Grass
28303,679395,4762725,3,Class_4,Grass
28304,679405,4762725,3,Class_4,Grass
28305,679415,4762725,3,Class_4,Grass
28306,679425,4762725,3,Class_4,Grass
28307,679435,4762725,3,Class_4,Grass
28308,679445,4762725,0,Class_1,Parking/road/pavement
28309,679455,4762725,0,Class_1,Parking/road/pavement
28310,679465,4762725,1,Class_2,Building
28311,679475,4762725,0,Class_1,Parking/road/pavement
28312,679485,4762725,0,Class_1,Parking/road/pavement
28313,679495,4762725,0,Class_1,Parking/road/pavement
28314,679505,4762725,1,Class_2,Building
28315,679515,4762725,0,Class_1,Parking/road/pavement
28316,679525,4762725,3,Class_4,Grass
28317,679535,4762725,3,Class_4,Grass
28318,679545,4762725,0,Class_1,Parking/road/pavement
28319,679555,4762725,1,Class_2,Building
28320,679565,4762725,0,Class_1,Parking/road/pavement
28321,679575,4762725,3,Class_4,Grass
28322,679585,4762725,3,Class_4,Grass
28323,679595,4762725,3,Class_4,Grass
28324,679605,4762725,3,Class_4,Grass
28325,679615,4762725,3,Class_4,Grass
28326,679625,4762725,3,Class_4,Grass
28327,679635,4762725,3,Class_4,Grass
28328,679645,4762725,3,Class_4,Grass
28329,679655,4762725,3,Class_4,Grass
28330,679665,4762725,3,Class_4,Grass
28331,679675,4762725,3,Class_4,Grass
28332,679685,4762725,3,Class_4,Grass
28333,679695,4762725,3,Class_4,Grass
28334,679705,4762725,3,Class_4,Grass
28335,679715,4762725,3,Class_4,Grass
28336,679725,4762725,3,Class_4,Grass
28337,679735,4762725,2,Class_3,Tree/bushes
28338,679745,4762725,3,Class_4,Grass
28339,679755,4762725,3,Class_4,Grass
28340,679765,4762725,0,Class_1,Parking/road/pavement
28341,679775,4762725,1,Class_2,Building
28342,679785,4762725,1,Class_2,Building
28343,679795,4762725,1,Class_2,Building
28344,679805,4762725,1,Class_2,Building
28345,679815,4762725,1,Class_2,Building
28346,679825,4762725,3,Class_4,Grass
28347,679835,4762725,3,Class_4,Grass
28348,679845,4762725,3,Class_4,Grass
28349,679855,4762725,3,Class_4,Grass
28350,679865,4762725,3,Class_4,Grass
28351,677775,4762715,0,Class_1,Parking/road/pavement
28352,677785,4762715,0,Class_1,Parking/road/pavement
28353,677795,4762715,1,Class_2,Building
28354,677805,4762715,1,Class_2,Building
28355,677815,4762715,1,Class_2,Building
28356,677825,4762715,1,Class_2,Building
28357,677835,4762715,1,Class_2,Building
28358,677845,4762715,1,Class_2,Building
28359,677855,4762715,1,Class_2,Building
28360,677865,4762715,3,Class_4,Grass
28361,677875,4762715,1,Class_2,Building
28362,677885,4762715,1,Class_2,Building
28363,677895,4762715,1,Class_2,Building
28364,677905,4762715,1,Class_2,Building
28365,677915,4762715,1,Class_2,Building
28366,677925,4762715,1,Class_2,Building
28367,677935,4762715,1,Class_2,Building
28368,677945,4762715,1,Class_2,Building
28369,677955,4762715,1,Class_2,Building
28370,677965,4762715,0,Class_1,Parking/road/pavement
28371,677975,4762715,1,Class_2,Building
28372,677985,4762715,1,Class_2,Building
28373,677995,4762715,1,Class_2,Building
28374,678005,4762715,1,Class_2,Building
28375,678015,4762715,1,Class_2,Building
28376,678025,4762715,1,Class_2,Building
28377,678035,4762715,1,Class_2,Building
28378,678045,4762715,3,Class_4,Grass
28379,678055,4762715,1,Class_2,Building
28380,678065,4762715,1,Class_2,Building
28381,678075,4762715,1,Class_2,Building
28382,678085,4762715,1,Class_2,Building
28383,678095,4762715,1,Class_2,Building
28384,678105,4762715,1,Class_2,Building
28385,678115,4762715,0,Class_1,Parking/road/pavement
28386,678125,4762715,0,Class_1,Parking/road/pavement
28387,678135,4762715,0,Class_1,Parking/road/pavement
28388,678145,4762715,0,Class_1,Parking/road/pavement
28389,678155,4762715,3,Class_4,Grass
28390,678165,4762715,1,Class_2,Building
28391,678175,4762715,0,Class_1,Parking/road/pavement
28392,678185,4762715,0,Class_1,Parking/road/pavement
28393,678195,4762715,0,Class_1,Parking/road/pavement
28394,678205,4762715,1,Class_2,Building
28395,678215,4762715,1,Class_2,Building
28396,678225,4762715,2,Class_3,Tree/bushes
28397,678235,4762715,1,Class_2,Building
28398,678245,4762715,1,Class_2,Building
28399,678255,4762715,1,Class_2,Building
28400,678265,4762715,1,Class_2,Building
28401,678275,4762715,1,Class_2,Building
28402,678285,4762715,1,Class_2,Building
28403,678295,4762715,1,Class_2,Building
28404,678305,4762715,2,Class_3,Tree/bushes
28405,678315,4762715,1,Class_2,Building
28406,678325,4762715,0,Class_1,Parking/road/pavement
28407,678335,4762715,0,Class_1,Parking/road/pavement
28408,678345,4762715,0,Class_1,Parking/road/pavement
28409,678355,4762715,0,Class_1,Parking/road/pavement
28410,678365,4762715,0,Class_1,Parking/road/pavement
28411,678375,4762715,0,Class_1,Parking/road/pavement
28412,678385,4762715,0,Class_1,Parking/road/pavement
28413,678395,4762715,0,Class_1,Parking/road/pavement
28414,678405,4762715,0,Class_1,Parking/road/pavement
28415,678415,4762715,0,Class_1,Parking/road/pavement
28416,678425,4762715,0,Class_1,Parking/road/pavement
28417,678435,4762715,0,Class_1,Parking/road/pavement
28418,678445,4762715,3,Class_4,Grass
28419,678455,4762715,3,Class_4,Grass
28420,678465,4762715,3,Class_4,Grass
28421,678475,4762715,1,Class_2,Building
28422,678485,4762715,1,Class_2,Building
28423,678495,4762715,1,Class_2,Building
28424,678505,4762715,1,Class_2,Building
28425,678515,4762715,1,Class_2,Building
28426,678525,4762715,1,Class_2,Building
28427,678535,4762715,1,Class_2,Building
28428,678545,4762715,1,Class_2,Building
28429,678555,4762715,1,Class_2,Building
28430,678565,4762715,1,Class_2,Building
28431,678575,4762715,3,Class_4,Grass
28432,678585,4762715,2,Class_3,Tree/bushes
28433,678595,4762715,2,Class_3,Tree/bushes
28434,678605,4762715,2,Class_3,Tree/bushes
28435,678615,4762715,2,Class_3,Tree/bushes
28436,678625,4762715,2,Class_3,Tree/bushes
28437,678635,4762715,2,Class_3,Tree/bushes
28438,678645,4762715,2,Class_3,Tree/bushes
28439,678655,4762715,2,Class_3,Tree/bushes
28440,678665,4762715,2,Class_3,Tree/bushes
28441,678675,4762715,2,Class_3,Tree/bushes
28442,678685,4762715,2,Class_3,Tree/bushes
28443,678695,4762715,2,Class_3,Tree/bushes
28444,678705,4762715,3,Class_4,Grass
28445,678715,4762715,3,Class_4,Grass
28446,678725,4762715,2,Class_3,Tree/bushes
28447,678735,4762715,0,Class_1,Parking/road/pavement
28448,678745,4762715,0,Class_1,Parking/road/pavement
28449,678755,4762715,0,Class_1,Parking/road/pavement
28450,678765,4762715,3,Class_4,Grass
28451,678775,4762715,2,Class_3,Tree/bushes
28452,678785,4762715,3,Class_4,Grass
28453,678795,4762715,0,Class_1,Parking/road/pavement
28454,678805,4762715,0,Class_1,Parking/road/pavement
28455,678815,4762715,0,Class_1,Parking/road/pavement
28456,678825,4762715,0,Class_1,Parking/road/pavement
28457,678835,4762715,0,Class_1,Parking/road/pavement
28458,678845,4762715,0,Class_1,Parking/road/pavement
28459,678855,4762715,0,Class_1,Parking/road/pavement
28460,678865,4762715,0,Class_1,Parking/road/pavement
28461,678875,4762715,3,Class_4,Grass
28462,678885,4762715,3,Class_4,Grass
28463,678895,4762715,3,Class_4,Grass
28464,678905,4762715,3,Class_4,Grass
28465,678915,4762715,3,Class_4,Grass
28466,678925,4762715,3,Class_4,Grass
28467,678935,4762715,0,Class_1,Parking/road/pavement
28468,678945,4762715,0,Class_1,Parking/road/pavement
28469,678955,4762715,0,Class_1,Parking/road/pavement
28470,678965,4762715,3,Class_4,Grass
28471,678975,4762715,3,Class_4,Grass
28472,678985,4762715,3,Class_4,Grass
28473,678995,4762715,3,Class_4,Grass
28474,679005,4762715,3,Class_4,Grass
28475,679015,4762715,3,Class_4,Grass
28476,679025,4762715,3,Class_4,Grass
28477,679035,4762715,3,Class_4,Grass
28478,679045,4762715,3,Class_4,Grass
28479,679055,4762715,3,Class_4,Grass
28480,679065,4762715,0,Class_1,Parking/road/pavement
28481,679075,4762715,1,Class_2,Building
28482,679085,4762715,1,Class_2,Building
28483,679095,4762715,0,Class_1,Parking/road/pavement
28484,679105,4762715,2,Class_3,Tree/bushes
28485,679115,4762715,1,Class_2,Building
28486,679125,4762715,1,Class_2,Building
28487,679135,4762715,1,Class_2,Building
28488,679145,4762715,1,Class_2,Building
28489,679155,4762715,1,Class_2,Building
28490,679165,4762715,1,Class_2,Building
28491,679175,4762715,1,Class_2,Building
28492,679185,4762715,0,Class_1,Parking/road/pavement
28493,679195,4762715,1,Class_2,Building
28494,679205,4762715,1,Class_2,Building
28495,679215,4762715,1,Class_2,Building
28496,679225,4762715,0,Class_1,Parking/road/pavement
28497,679235,4762715,0,Class_1,Parking/road/pavement
28498,679245,4762715,2,Class_3,Tree/bushes
28499,679255,4762715,0,Class_1,Parking/road/pavement
28500,679265,4762715,0,Class_1,Parking/road/pavement
28501,679275,4762715,0,Class_1,Parking/road/pavement
28502,679285,4762715,1,Class_2,Building
28503,679295,4762715,1,Class_2,Building
28504,679305,4762715,1,Class_2,Building
28505,679315,4762715,1,Class_2,Building
28506,679325,4762715,1,Class_2,Building
28507,679335,4762715,3,Class_4,Grass
28508,679345,4762715,3,Class_4,Grass
28509,679355,4762715,3,Class_4,Grass
28510,679365,4762715,3,Class_4,Grass
28511,679375,4762715,3,Class_4,Grass
28512,679385,4762715,3,Class_4,Grass
28513,679395,4762715,3,Class_4,Grass
28514,679405,4762715,3,Class_4,Grass
28515,679415,4762715,3,Class_4,Grass
28516,679425,4762715,3,Class_4,Grass
28517,679435,4762715,3,Class_4,Grass
28518,679445,4762715,3,Class_4,Grass
28519,679455,4762715,0,Class_1,Parking/road/pavement
28520,679465,4762715,1,Class_2,Building
28521,679475,4762715,0,Class_1,Parking/road/pavement
28522,679485,4762715,0,Class_1,Parking/road/pavement
28523,679495,4762715,2,Class_3,Tree/bushes
28524,679505,4762715,1,Class_2,Building
28525,679515,4762715,0,Class_1,Parking/road/pavement
28526,679525,4762715,3,Class_4,Grass
28527,679535,4762715,1,Class_2,Building
28528,679545,4762715,1,Class_2,Building
28529,679555,4762715,3,Class_4,Grass
28530,679565,4762715,0,Class_1,Parking/road/pavement
28531,679575,4762715,3,Class_4,Grass
28532,679585,4762715,3,Class_4,Grass
28533,679595,4762715,3,Class_4,Grass
28534,679605,4762715,3,Class_4,Grass
28535,679615,4762715,3,Class_4,Grass
28536,679625,4762715,2,Class_3,Tree/bushes
28537,679635,4762715,2,Class_3,Tree/bushes
28538,679645,4762715,3,Class_4,Grass
28539,679655,4762715,3,Class_4,Grass
28540,679665,4762715,3,Class_4,Grass
28541,679675,4762715,3,Class_4,Grass
28542,679685,4762715,3,Class_4,Grass
28543,679695,4762715,3,Class_4,Grass
28544,679705,4762715,3,Class_4,Grass
28545,679715,4762715,3,Class_4,Grass
28546,679725,4762715,3,Class_4,Grass
28547,679735,4762715,3,Class_4,Grass
28548,679745,4762715,3,Class_4,Grass
28549,679755,4762715,3,Class_4,Grass
28550,679765,4762715,3,Class_4,Grass
28551,679775,4762715,3,Class_4,Grass
28552,679785,4762715,3,Class_4,Grass
28553,679795,4762715,1,Class_2,Building
28554,679805,4762715,0,Class_1,Parking/road/pavement
28555,679815,4762715,0,Class_1,Parking/road/pavement
28556,679825,4762715,1,Class_2,Building
28557,679835,4762715,1,Class_2,Building
28558,679845,4762715,0,Class_1,Parking/road/pavement
28559,679855,4762715,0,Class_1,Parking/road/pavement
28560,679865,4762715,3,Class_4,Grass
28561,677775,4762705,0,Class_1,Parking/road/pavement
28562,677785,4762705,0,Class_1,Parking/road/pavement
28563,677795,4762705,0,Class_1,Parking/road/pavement
28564,677805,4762705,0,Class_1,Parking/road/pavement
28565,677815,4762705,0,Class_1,Parking/road/pavement
28566,677825,4762705,3,Class_4,Grass
28567,677835,4762705,3,Class_4,Grass
28568,677845,4762705,0,Class_1,Parking/road/pavement
28569,677855,4762705,0,Class_1,Parking/road/pavement
28570,677865,4762705,0,Class_1,Parking/road/pavement
28571,677875,4762705,0,Class_1,Parking/road/pavement
28572,677885,4762705,0,Class_1,Parking/road/pavement
28573,677895,4762705,0,Class_1,Parking/road/pavement
28574,677905,4762705,0,Class_1,Parking/road/pavement
28575,677915,4762705,0,Class_1,Parking/road/pavement
28576,677925,4762705,0,Class_1,Parking/road/pavement
28577,677935,4762705,0,Class_1,Parking/road/pavement
28578,677945,4762705,0,Class_1,Parking/road/pavement
28579,677955,4762705,0,Class_1,Parking/road/pavement
28580,677965,4762705,0,Class_1,Parking/road/pavement
28581,677975,4762705,0,Class_1,Parking/road/pavement
28582,677985,4762705,0,Class_1,Parking/road/pavement
28583,677995,4762705,0,Class_1,Parking/road/pavement
28584,678005,4762705,0,Class_1,Parking/road/pavement
28585,678015,4762705,1,Class_2,Building
28586,678025,4762705,1,Class_2,Building
28587,678035,4762705,1,Class_2,Building
28588,678045,4762705,3,Class_4,Grass
28589,678055,4762705,1,Class_2,Building
28590,678065,4762705,1,Class_2,Building
28591,678075,4762705,1,Class_2,Building
28592,678085,4762705,1,Class_2,Building
28593,678095,4762705,1,Class_2,Building
28594,678105,4762705,1,Class_2,Building
28595,678115,4762705,1,Class_2,Building
28596,678125,4762705,0,Class_1,Parking/road/pavement
28597,678135,4762705,0,Class_1,Parking/road/pavement
28598,678145,4762705,0,Class_1,Parking/road/pavement
28599,678155,4762705,0,Class_1,Parking/road/pavement
28600,678165,4762705,2,Class_3,Tree/bushes
28601,678175,4762705,0,Class_1,Parking/road/pavement
28602,678185,4762705,0,Class_1,Parking/road/pavement
28603,678195,4762705,0,Class_1,Parking/road/pavement
28604,678205,4762705,0,Class_1,Parking/road/pavement
28605,678215,4762705,0,Class_1,Parking/road/pavement
28606,678225,4762705,0,Class_1,Parking/road/pavement
28607,678235,4762705,0,Class_1,Parking/road/pavement
28608,678245,4762705,0,Class_1,Parking/road/pavement
28609,678255,4762705,2,Class_3,Tree/bushes
28610,678265,4762705,2,Class_3,Tree/bushes
28611,678275,4762705,2,Class_3,Tree/bushes
28612,678285,4762705,2,Class_3,Tree/bushes
28613,678295,4762705,2,Class_3,Tree/bushes
28614,678305,4762705,2,Class_3,Tree/bushes
28615,678315,4762705,2,Class_3,Tree/bushes
28616,678325,4762705,2,Class_3,Tree/bushes
28617,678335,4762705,2,Class_3,Tree/bushes
28618,678345,4762705,2,Class_3,Tree/bushes
28619,678355,4762705,2,Class_3,Tree/bushes
28620,678365,4762705,2,Class_3,Tree/bushes
28621,678375,4762705,2,Class_3,Tree/bushes
28622,678385,4762705,3,Class_4,Grass
28623,678395,4762705,0,Class_1,Parking/road/pavement
28624,678405,4762705,2,Class_3,Tree/bushes
28625,678415,4762705,2,Class_3,Tree/bushes
28626,678425,4762705,0,Class_1,Parking/road/pavement
28627,678435,4762705,1,Class_2,Building
28628,678445,4762705,1,Class_2,Building
28629,678455,4762705,1,Class_2,Building
28630,678465,4762705,0,Class_1,Parking/road/pavement
28631,678475,4762705,0,Class_1,Parking/road/pavement
28632,678485,4762705,1,Class_2,Building
28633,678495,4762705,1,Class_2,Building
28634,678505,4762705,1,Class_2,Building
28635,678515,4762705,1,Class_2,Building
28636,678525,4762705,1,Class_2,Building
28637,678535,4762705,1,Class_2,Building
28638,678545,4762705,1,Class_2,Building
28639,678555,4762705,1,Class_2,Building
28640,678565,4762705,1,Class_2,Building
28641,678575,4762705,3,Class_4,Grass
28642,678585,4762705,2,Class_3,Tree/bushes
28643,678595,4762705,2,Class_3,Tree/bushes
28644,678605,4762705,2,Class_3,Tree/bushes
28645,678615,4762705,2,Class_3,Tree/bushes
28646,678625,4762705,2,Class_3,Tree/bushes
28647,678635,4762705,2,Class_3,Tree/bushes
28648,678645,4762705,2,Class_3,Tree/bushes
28649,678655,4762705,2,Class_3,Tree/bushes
28650,678665,4762705,2,Class_3,Tree/bushes
28651,678675,4762705,2,Class_3,Tree/bushes
28652,678685,4762705,2,Class_3,Tree/bushes
28653,678695,4762705,3,Class_4,Grass
28654,678705,4762705,3,Class_4,Grass
28655,678715,4762705,3,Class_4,Grass
28656,678725,4762705,2,Class_3,Tree/bushes
28657,678735,4762705,0,Class_1,Parking/road/pavement
28658,678745,4762705,0,Class_1,Parking/road/pavement
28659,678755,4762705,0,Class_1,Parking/road/pavement
28660,678765,4762705,1,Class_2,Building
28661,678775,4762705,3,Class_4,Grass
